path	sentence
common_voice_de_39574372.mp3	Danach avancierte Benno Auer zum Major.
common_voice_de_39574375.mp3	Ludwig Erhard war der Sohn eines Arztes.
common_voice_de_39574377.mp3	Den restlichen Abschnitt bildet eine kräftige Böschung.
common_voice_de_39574380.mp3	Eine Sekunde hinter Lindner erreichte Ellie Daniel den dritten Platz.
common_voice_de_39574382.mp3	Die operative Arbeit der Plattform Lernende Systeme erfolgt in sieben Arbeitsgruppen.
common_voice_de_18204580.mp3	Mit dem würde ich nicht gerne allein in einem Raum sein.
common_voice_de_18204581.mp3	Alfred und Erna haben sich köstlich amüsiert.
common_voice_de_18204583.mp3	Lass uns eine Höhle bauen.
common_voice_de_18204585.mp3	Frau Steen griff zum Schneeschieber und schaufelte den Zugang zu ihrem Grundstück frei.
common_voice_de_18204586.mp3	Sie brauchen kein Antibiotikum, sondern einfach einen Tag Bettruhe.
common_voice_de_20185868.mp3	Als Ersatz zogen zwei Puma-Weibchen ein.
common_voice_de_20185869.mp3	Habt ihr Noten zu dem Lied?
common_voice_de_20185870.mp3	Er umfasste den Gerichtsbezirk Marienbad.
common_voice_de_20185871.mp3	Für Martin Luther war seine erste Austeilung des heiligen Abendmahls eine überwältigende Erfahrung.
common_voice_de_20185872.mp3	Die Hütte kann auch aus dem nördlich gelegenen Kiental erreicht werden.
common_voice_de_21126187.mp3	Dieses Problem hatte nicht nur ich, sondern auch viele meiner Kollegen.
common_voice_de_21126188.mp3	Danke an all jene, die mitgearbeitet haben!
common_voice_de_21126190.mp3	Es sollte und muss immer besser werden.
common_voice_de_21126193.mp3	Der Herr Berichterstatter hat diesen Aspekt ganz zu Recht hervorgehoben.
common_voice_de_21126196.mp3	Um seine Umsetzung geht es auch hier.
common_voice_de_37513430.mp3	Ähnliche Dienstgrade waren bei der Wehrmacht auch für andere Waffengattungen eingeführt.
common_voice_de_37513431.mp3	Als drittgrößte Stadt der Tschechischen Republik besitzt Ostrava zahlreiche architektonische und technische Sehenswürdigkeiten.
common_voice_de_37513432.mp3	Das Stück wurde von Tony Banks komponiert.
common_voice_de_37513433.mp3	Hammerstein gegründet.
common_voice_de_37513434.mp3	Das ist der letzte Punkt.
common_voice_de_18207591.mp3	Doch auch Ballaststoffe sind wichtiger als es ihr Name vermuten lässt.
common_voice_de_18207592.mp3	Sein Markenzeichen ist der gezwirnte Schnurrbart.
common_voice_de_18207593.mp3	Hinter dem Kühlschrank muss etwas Platz sein, damit die Luft zirkulieren kann.
common_voice_de_18207594.mp3	Wir haben alles an Textilien, was Sie sich nur vorstellen können.
common_voice_de_18207595.mp3	Felix ist ein Wadenbeißer.
common_voice_de_18766166.mp3	Da es eine Entwicklerversion ist, läuft natürlich noch nicht alles ganz rund.
common_voice_de_18766167.mp3	Ich denke, du kannst dich noch steigern.
common_voice_de_18766168.mp3	Die saure Substanz hat dem Mörtel ordentlich zugesetzt.
common_voice_de_18766169.mp3	Darf ich bei euch mitmachen?
common_voice_de_18766170.mp3	Vierundzwanzig Türchen warten darauf, geöffnet zu werden.
common_voice_de_18209053.mp3	Euch wünsche ich viel Erfolg bei der Suche nach euren Superhelden.
common_voice_de_17891032.mp3	Olivia macht einen ziemlich verplanten Eindruck.
common_voice_de_17891033.mp3	Sarajevo ist die Hauptstadt von Bosnien und Herzegowina.
common_voice_de_17891034.mp3	Wir werden von Kopf bis Fuß den ganzen Körper trainieren.
common_voice_de_17891035.mp3	Jakob hat an der ETH Zürich promoviert, soweit ich weiß.
common_voice_de_37558804.mp3	Die genannten Größen werden in Kennzahlen ausgedrückt.
common_voice_de_37558805.mp3	Empfohlen wird, Screenshots des Online-Bestellvorgangs anzufertigen.
common_voice_de_37558806.mp3	Wegen der nur dünn besiedelten Gegend gab es nur sehr wenige zivilen Haltepunkte.
common_voice_de_37558807.mp3	Als sie später aufwacht, befindet sie sich im Krankenhaus.
common_voice_de_37558808.mp3	Keine der Arten ist in der Roten Liste der gefährdeten Tierarten enthalten.
common_voice_de_27055134.mp3	Es kann prinzipiell zu jeder Gelegenheit getragen werden.
common_voice_de_27055138.mp3	Denn wenn die Gespräche keinen Erfolg haben, gibt es einen Schuldigen.
common_voice_de_27055141.mp3	Die Gegend wurde von einem Schüler des Bonifatius christianisiert.
common_voice_de_27055144.mp3	Gattilusio von Lesbos, und dessen Frau, einer Prinzessin unbekannten Namens von Byzanz.
common_voice_de_27055146.mp3	Nach mehreren Jahren Abwesenheit kehrte er nach Rom zurück.
common_voice_de_27246336.mp3	Drei der Pilotprojekte erfolgten in Zusammenarbeit mit der Internationalen Antidopingagentur.
common_voice_de_27246337.mp3	Marshall Hain blieb ein One-Hit-Wonder.
common_voice_de_27246338.mp3	Sie wurden von einem Khan oder Chan regiert, woher auch der Name rührt.
common_voice_de_27246339.mp3	Danach wird von der Verwaltungsbehörde nichts mehr unternommen, das Verfahren gilt als beendet.
common_voice_de_27246340.mp3	Des Weiteren eröffnete man im selben Monat den kostenpflichtigen internationalen Fanclub.
common_voice_de_33974641.mp3	Am Schluss des Romans kündigt Olga per Telefon ihren Suizid an.
common_voice_de_33974644.mp3	Ab der dritten Stufe sind die Prämien für alle Teilnehmer gleich.
common_voice_de_33974645.mp3	In diesem Geschäft wurde die erste Waschmaschine in der Türkei hergestellt.
common_voice_de_33974646.mp3	Anschließend war sie als Richterin an den Arbeitsgerichten Koblenz und Ludwigshafen am Rhein tätig.
common_voice_de_33974647.mp3	Zudem sicherte sie sich Bronze im Einzel.
common_voice_de_27228964.mp3	Es arbeitet mit elektronischer Strahlschwenkung.
common_voice_de_27228965.mp3	Denn diese Änderung ist von substantieller Bedeutung, sie ist der Kern der Richtlinie.
common_voice_de_27228968.mp3	Eine Ablehnung des Assoziierungsabkommens ergäbe keinerlei Sinn.
common_voice_de_27228971.mp3	Der Eisenbahnverkehr hat sich nicht in demselben Umfang wie andere Verkehrsarten entwickelt.
common_voice_de_27228972.mp3	Auf den Streuobstwiesen weiden Schafe und picken freilaufende Hühner.
common_voice_de_19949229.mp3	Die Maschine wurde ein großer wirtschaftlicher Erfolg für den Hersteller.
common_voice_de_19949230.mp3	Das namensgebende Oberhaunstadt ist heute Bestandteil der kreisfreien Stadt Ingolstadt in Bayern.
common_voice_de_19949231.mp3	Er darf in ihr Zimmer; man sieht, dass sie noch beide Beine hat.
common_voice_de_19949232.mp3	Der neue Bahnsteig der Ringbahn entstand etwas östlich des alten.
common_voice_de_19949233.mp3	Die Mongolei konnte sich bisher weder für Olympische Spiele noch für die Volleyball-Asienmeisterschaft qualifizieren.
common_voice_de_28285341.mp3	Sie vertraten die Schweiz mit dem Titel "Celebrate!
common_voice_de_28285342.mp3	Es kam aber zu keinen Kampfeinsätzen mehr.
common_voice_de_28285343.mp3	Dabei sollte den Dominikanern jegliche Unterstützung und jeglicher Schutz gewährt werden.
common_voice_de_28285344.mp3	Mit einer Ausnahme waren die ersten Mieter Angestellte der "Westfälischen Straßenbahn".
common_voice_de_28285345.mp3	Asch-Schalatin ist eine ägyptische Stadt unmittelbar nördlich der Verwaltungsgrenze.
common_voice_de_21113031.mp3	Unserer Meinung nach ist dies die richtige Methode.
common_voice_de_21113032.mp3	Sie sind das dritte Ersatzrad.
common_voice_de_21113033.mp3	Sie stammen aus Pensionsfonds, von Banken und Versicherungsgesellschaften.
common_voice_de_21113034.mp3	Das Parlament hat durch seinen Beifall seine Zufriedenheit mit diesem Bericht bekundet.
common_voice_de_21113035.mp3	Erstens gründet sie sich auf Gleichheit und Rechtsstaatlichkeit anstatt auf reine Macht.
common_voice_de_18192766.mp3	Niemand rennt einem Zug hinterher, wenn zwei Minuten später schon der nächste fährt.
common_voice_de_19495101.mp3	Es ist das kleinste Dorf im Kreis Steinfurt.
common_voice_de_19495102.mp3	Zuvor bestimmte ein Streit um den Sitz des Büros die politische Auseinandersetzung.
common_voice_de_19495103.mp3	Av im jüdischen Kalender.
common_voice_de_19495104.mp3	Ihr Debütalbum "…Taur-Nu-Fuin…" gilt als eine der ersten Veröffentlichungen des National Socialist Black Metal.
common_voice_de_19495105.mp3	Damit nicht genug: Er wiederholte diese Tat einen Tag später.
common_voice_de_36944406.mp3	Er wurde zum Oberregierungsrat ernannt.
common_voice_de_36944407.mp3	Seither befindet sich das Objekt im Besitz der Familie.
common_voice_de_36944408.mp3	Die Abfahrt, der erste Teil der Super-Kombination, konnte auf der ungekürzten Strecke ausgetragen werden.
common_voice_de_36944409.mp3	Die Empore im östlichen Kirchenschiffs ist durch einen Gang mit dem Schloss verbunden.
common_voice_de_36944410.mp3	Wir mussten innerhalb der Delegation abstimmen, und das haben wir getan.
common_voice_de_37329110.mp3	Der Friedensschluss beendete den Ersten Schlesischen Krieg.
common_voice_de_37329111.mp3	Naumburg erhielt als Ausgleich das Recht, einen Land- und Jahrmarkt abzuhalten.
common_voice_de_37329112.mp3	Hier kam er mit den Ideen der Reformation in Berührung.
common_voice_de_37329113.mp3	Zuletzt war Cooper als Interimstrainer bei den Nuggets engagiert.
common_voice_de_37329114.mp3	Die Wirtschaftskrise hat die Lage vieler Europäerinnen und Europäer verschärft.
common_voice_de_17848164.mp3	Genaues Zielen ist erforderlich, also volle Konzentration!
common_voice_de_17848165.mp3	Wo ist die dazugehörige Öse?
common_voice_de_17848166.mp3	Die Eckpunkte sind als Kreuzchen eingezeichnet.
common_voice_de_17848167.mp3	Zur Einkaufsliste hinzufügen.
common_voice_de_17848168.mp3	Dennoch sind die Maßnahmen nur ein Tropfen auf den heißen Stein.
common_voice_de_23354428.mp3	Die Meisterschaften dienten gleichzeitig als interne Olympiaqualifikation.
common_voice_de_23354429.mp3	Diese wurden durch die erhöhten Provisionen der vermittelten Studenten finanziert.
common_voice_de_23354430.mp3	Auffallend ist eine große Anzahl von Skulpturen.
common_voice_de_23354431.mp3	Bis heute besteht die Beleuchtung der Innenstadt aus Gaslampen.
common_voice_de_23354435.mp3	Die Provinz ist benannt nach der gleichnamigen Provinzhauptstadt.
common_voice_de_39554464.mp3	Haraldsson bei.
common_voice_de_39554466.mp3	Die Herkunft des Namens Milo lässt sich nicht mit letzter Sicherheit bestimmen.
common_voice_de_39554467.mp3	Kurz Zeit später wurde das Landungskorps ausgeschifft.
common_voice_de_39554468.mp3	Der gesamte Gebäudekomplex blieb von Zerstörungen im Zweiten Weltkrieg verschont.
common_voice_de_39554469.mp3	Der Standort für das Fort wurde nicht zufällig gewählt.
common_voice_de_19679331.mp3	Letztere Arbeit setzten seine beiden Söhne Werner und Herbert fort.
common_voice_de_19679332.mp3	Die elektrische Ausrüstung wurde von Siemens zugeliefert, die Batterien stammten von der Fa.
common_voice_de_19679333.mp3	Das Theodor-Schäfer-Berufsbildungswerk in Husum trägt seinen Namen, ebenso der Theodor-Schäfer-Damm in Hamburg.
common_voice_de_19679334.mp3	Die Stadt liegt direkt am Wasserweg Schatt al-Arab, der die Grenze zum Iran bildet.
common_voice_de_19679335.mp3	Danach unterrichtete Philippe Soupault am Swarthmore College bei Philadelphia.
common_voice_de_27042217.mp3	Ich setze mich nicht für eine Abschaffung der Subventionen ein.
common_voice_de_27042220.mp3	Kollege Cox hat jedoch diesen Monti-Vorschlag in der Tat "gegrünt" .
common_voice_de_27042221.mp3	Wer Wind sät, wird Sturm ernten.
common_voice_de_27042223.mp3	Heute wandern selbst Hochtechnologien in andere Kontinente ab.
common_voice_de_27042224.mp3	Fünf Lieder behandeln die Auflösung von Liebesbeziehungen.
common_voice_de_20961760.mp3	Bei seiner Deutung von Platons Texten war er stark von Plotins Sichtweise beeinflusst.
common_voice_de_20961761.mp3	Seine arabische Chrestomathie ist bis heute in Gebrauch.
common_voice_de_20961762.mp3	Teile von „Yahoo Kalender“ sowie das „Yahoo Adressbuch“ sind bereits integriert.
common_voice_de_20961763.mp3	Er wurde im Kloster Himmerod beigesetzt.
common_voice_de_20961764.mp3	Klevenow war mit der Schauspielerin Marga Legal verheiratet.
common_voice_de_19591973.mp3	Die Technik stammte ursprünglich aus dem antiken Griechenland.
common_voice_de_19591974.mp3	Die ersten drei "Paul"-Bände gibt es auch als Hörbücher.
common_voice_de_19591975.mp3	Lindi ist Sitz des Bistums Lindi.
common_voice_de_19591976.mp3	Die Mediathek bietet regelmäßig Veranstaltungen an.
common_voice_de_19591977.mp3	Winkler ist verheiratet und lebt in Zürich.
common_voice_de_20283828.mp3	Schon als er noch ein Kind war, lernte Harold Rome Klavierspielen.
common_voice_de_20283829.mp3	Da Bauprojekte Unikate sind, sind die Anforderungen an die Projektorganisation besonders hoch.
common_voice_de_20283831.mp3	Klasse-Abteils eine Toilette eingebaut.
common_voice_de_20283833.mp3	Beide Schriften sind ins Englische, die zweite auch ins Französische und Italienische übersetzt worden.
common_voice_de_20283834.mp3	Die deutsche Mannschaft gewann die Goldmedaille.
common_voice_de_21310092.mp3	Irland wurde in dieser Aussprache mehrfach erwähnt.
common_voice_de_21310093.mp3	Jede Institution hat ihren eigenen Vorsitzenden beziehungsweise Präsidenten.
common_voice_de_21310094.mp3	Ich möchte der Kommissarin recht herzlich danken.
common_voice_de_21310095.mp3	Ein neuer "Rahmen" zur Abdeckung von Tschernobyl befindet sich bereits in Vorbereitung.
common_voice_de_21310096.mp3	Dass dies offenkundig nicht zutrifft, wissen wir alle.
common_voice_de_19125801.mp3	Das Dorf besitzt verhältnismässig wenig Industrie.
common_voice_de_19125802.mp3	Sein Familienname lautet "Kiep.
common_voice_de_19125803.mp3	Er war zudem Autor der rechtsextremen österreichischen Zeitschrift "Die Aula".
common_voice_de_19125804.mp3	Der Hochaltar soll aus einem im Zuge der Säkularisation aufgehobenen Kloster in Gaibach stammen.
common_voice_de_19125805.mp3	Des Weiteren gab es Zweigstellen in Frankreich und Japan.
common_voice_de_17431227.mp3	Im Gegensatz zu Tränen und Schweiß ist Speichel nicht salzig, sonst hätte man ja auch ständig Durst.
common_voice_de_17431228.mp3	Das Kind ist bereits in den Brunnen gefallen.
common_voice_de_17431229.mp3	Was zeigt Kamera Eins gerade?
common_voice_de_17623697.mp3	Kann man von Essen bis Dortmund laufen?
common_voice_de_17623700.mp3	Vilnius ist die Hauptstadt von Litauen.
common_voice_de_17623701.mp3	Wie windig ist es in Greifswald?
common_voice_de_27244020.mp3	Ohnehin gibt es ja immer etwas zu verbessern.
common_voice_de_27244021.mp3	Knoten, die keine Endknoten sind, nennt man auch "innere Knoten".
common_voice_de_27244022.mp3	Ein Colloquium für und mit Michael Borgolte.
common_voice_de_27244023.mp3	Ein Pluton ist folglich nichts anderes als eine tiefe fossile Magmakammer.
common_voice_de_27244024.mp3	Diese wirken auf zwei Wellen, die je einen Verstellpropeller in Bewegung versetzen.
common_voice_de_27878569.mp3	Braun in einem Buchenwald die Andachtsstätte "Bethlehem".
common_voice_de_27878570.mp3	Bringt man sie durcheinander, überlässt man sie der Demagogie.
common_voice_de_27878571.mp3	Ihr Äußeres ähnelt mehr einer Burg.
common_voice_de_27878572.mp3	Landeswettbewerb Nordrhein-Westfalen die Silbermedaille.
common_voice_de_27878573.mp3	In manchen Fällen ist das Incipit bekannter als der eigentliche Titel.
common_voice_de_37227920.mp3	An diesem Beschluss hatte auch der Bürgermeister Friedrich Ackermann große Verdienste.
common_voice_de_37227921.mp3	Die kulturelle Förderung Amazoniens darf jedoch kein kultureller Kolonialismus sein.
common_voice_de_37227922.mp3	Dies darf nicht den einzelnen Mitgliedstaaten überlassen werden.
common_voice_de_37227923.mp3	Er wohnt in Haus Spitz in Zülpich.
common_voice_de_37227924.mp3	Die Insel und die Bucht waren von Samuel Wallis ein Jahr zuvor entdeckt worden.
common_voice_de_27024532.mp3	Für die Folgezeit sind nur noch spärliche Einzelfunde nachgewiesen.
common_voice_de_27024533.mp3	Und das passiert nicht irgendwo, sondern theoretisch auch vor meiner Haustür.
common_voice_de_27024534.mp3	In der Umgebung der Hütte liegen zudem einige leicht befahrbare Karsthöhlen.
common_voice_de_27024536.mp3	Madagaskar, Botswana, Mosambik und Simbabwe konnten sich für die Endrunde qualifizieren.
common_voice_de_27024538.mp3	Naturräumlich gesehen durchläuft die Schozach die Schwäbisch-Fränkischen Waldberge sowie das Neckarbecken.
common_voice_de_20230414.mp3	Nach Kriegsende und dem Wiederaufbau wurde das Stadion wieder seiner ursprünglichen sportlichen Nutzung übergeben.
common_voice_de_20230415.mp3	Aktuelle Amtsinhaber sind Christian Prokop bei den Männern und Michael Biegler bei den Frauen.
common_voice_de_20230417.mp3	Der See gehört zum Landschaftsschutzgebiet Lewitz.
common_voice_de_20230419.mp3	Pflanzen dürfen nicht zerstört oder entfernt werden.
common_voice_de_20230421.mp3	Die Vergiftung schädigt die Leber und kann zum Tode führen.
common_voice_de_32322164.mp3	Nur noch wenige dieser Gebäude sind erhalten.
common_voice_de_32322165.mp3	Sein Probejahr verbrachte er in Saarbrücken.
common_voice_de_32322166.mp3	Giese war Postbeamter.
common_voice_de_32322167.mp3	Der Begriff Gravity ist im Mountainbikesport nicht eindeutig abgegrenzt.
common_voice_de_32322168.mp3	Sponsor des Turnieres war der gastgebende Freizeitpark Pontins.
common_voice_de_20221584.mp3	Das Turnier wurde im Süden der kanadischen Provinz Manitoba an insgesamt sechs Spielorten ausgetragen.
common_voice_de_20221585.mp3	Dieser entscheidet über die alltäglichen Belange des Kindes.
common_voice_de_20221586.mp3	In der römisch-katholischen Kirche ist eine Suffragandiözese ein territorialer Verwaltungsbezirk.
common_voice_de_20221587.mp3	In ihnen wurde Salz gelagert.
common_voice_de_20221588.mp3	Hauptort war Nogaro.
common_voice_de_32440113.mp3	Savage machte ihren Abschluss an der University of Michigan in Kommunikationswissenschaften.
common_voice_de_32440114.mp3	Die Mühle ist bis heute im Familienbesitz.
common_voice_de_32440115.mp3	Im Inneren befindet sich prächtiger barocker Deckenstuck.
common_voice_de_32440116.mp3	Der Ort ist eine Stiftung vom Stift Garsten.
common_voice_de_32440117.mp3	Ein Teil der Ausstattung stammt aus der Bauzeit der neuen Kirche.
common_voice_de_18543327.mp3	Es ist einfach reinste Abzocke.
common_voice_de_18543328.mp3	Trennen Sie bitte sorgfältig den Müll.
common_voice_de_18543329.mp3	Ich bin ganz hin und weg!
common_voice_de_18543330.mp3	Die sind am Hintereingang.
common_voice_de_18543331.mp3	Siehst du nicht, was du angerichtet hast?
common_voice_de_17633906.mp3	Gibt es eine Direktverbindung zwischen Wuppertal und Landshut?
common_voice_de_17633907.mp3	Warschau ist die Hauptstadt von Polen.
common_voice_de_17633908.mp3	Wir sind in Position.
common_voice_de_17633909.mp3	Nächster Halt: Jungfernstieg.
common_voice_de_27019285.mp3	Umdenken statt Milliarden verschenken!
common_voice_de_27019286.mp3	Ich möchte besonders auf die Situation von Immigrantinnen aufmerksam machen.
common_voice_de_27019288.mp3	So rettet er dem Mann das Leben und fingiert eine Erschießung.
common_voice_de_27019289.mp3	Das werde ich dieses Jahr tun.
common_voice_de_27019292.mp3	Wenderoth, der seine Kindheit in Aachen verlebte, wurde im Ersten Weltkrieg verwundet.
common_voice_de_17718542.mp3	Siegfried kommt zwar aus Sachsen, er spricht aber perfektes Hochdeutsch.
common_voice_de_20856253.mp3	Schiff und Apsis, ohne Triumphbogen ineinander übergehend, sind flach gedeckt.
common_voice_de_20856254.mp3	Zweiter der Deutschen Radsportmeisterschaften hinter Andreas Klöden.
common_voice_de_20856255.mp3	Das heißt, erst durch die nachahmende Ausbreitung entstehen neue soziale Sachverhalte.
common_voice_de_20856256.mp3	Das zentrale Gebäude besitzt fünf von außen sichtbare Stockwerke und drei unsichtbare ohne Fenster.
common_voice_de_20856257.mp3	Sie zeigen ihm, was Liebe und Erotik ist.
common_voice_de_20284386.mp3	Sie atmen mit der Schwimmblase Luft.
common_voice_de_20284389.mp3	Er lebt heute in Madonna di Campiglio.
common_voice_de_20284390.mp3	Das Hören selbst wird jetzt zu dem Phänomen, was es zu betrachten gilt.
common_voice_de_20284392.mp3	Durch die Abbremsung der Elektronen entsteht jedoch Bremsstrahlung im Röntgenbereich, die nach außen dringt.
common_voice_de_20284395.mp3	Die reformerische Ausrichtung zeigt sich in der geringen Vertretung von Gutsherren und Hochadel.
common_voice_de_20315220.mp3	Der U-Bahnhof Borsigwerke kann über eine Fußgängerbrücke erreicht werden.
common_voice_de_20315221.mp3	Er war Erbpächter des Amtes Reineberg bei Lübbecke.
common_voice_de_20315222.mp3	Konradsheim hat außer der Burg mehrere unter Denkmalschutz stehende Objekte.
common_voice_de_20315223.mp3	Er wird wieder verhaftet und landet am Ende in derselben Zelle wie zuvor.
common_voice_de_20315224.mp3	Mayer war Schülerin des Malers Jean-Baptiste Greuze.
common_voice_de_39853979.mp3	Östlich der Cherry Street wird die Ontario Linie den Innenstadttunnel erreichen.
common_voice_de_39853980.mp3	Dies war die erste amphibische Landungsoperation des Krieges.
common_voice_de_39853981.mp3	Das Ende des Blattes ist abgerundet.
common_voice_de_39853982.mp3	Er arbeitet als Bibliothekar in Genf.
common_voice_de_39853983.mp3	Von den Mädchen war nichts zu sehen.
common_voice_de_20002289.mp3	Dadurch verzögerte sich der geplante Start zweier bemannter Sojus-Raumschiffe weiter.
common_voice_de_20002290.mp3	Die größte deutsche Produktionsanlage befindet sich in Bergkamen.
common_voice_de_20002292.mp3	Der Fischteich des Klosters ist erhalten.
common_voice_de_20002294.mp3	Ein Teil der Exemplare ist zweisprachig.
common_voice_de_20002296.mp3	Sein Nachfolger in dieser Position wurde Thorbjørn Jagland.
common_voice_de_19625251.mp3	Dadurch fiel die Förderung bis Ende Juli aus.
common_voice_de_19625252.mp3	Weitere Straßenverbindungen bestehen mit Mouthe und Nozeroy.
common_voice_de_19625253.mp3	Die Gemeinde liegt im Westerwald im Einzugsbereich der Westerwälder Seenplatte.
common_voice_de_19625254.mp3	Häufig ist das immer wieder derselbe Ort vor Verengungen wie Tunneln, Baustellen oder Unfällen.
common_voice_de_19625255.mp3	Charakteristisch ist für diese der Name oder Namensbestandteil "Wartburg".
common_voice_de_19709370.mp3	Der erste Versuch der Äußeren Mongolei, einen unabhängigen Staat zu gründen, war gescheitert.
common_voice_de_19709371.mp3	Bei der Kirche handelt es sich um einen einfachen Saalraum ohne Apsis.
common_voice_de_19709372.mp3	Das Drehbuch zu "The Prestige" nimmt den Roman von Christopher Priest nur als Grundlage.
common_voice_de_19709373.mp3	Kapitalgeber waren schnell gefunden.
common_voice_de_19709374.mp3	Beim Fernsehen sah man ihn in Fernsehspielen und Serien.
common_voice_de_17332546.mp3	Außer guter Laune musst du nichts mitbringen.
common_voice_de_17332548.mp3	Der Lehrstuhl sucht noch einen Hiwi, der die Hausaufgaben der Erstis kontrolliert.
common_voice_de_17332549.mp3	Janina folgt weitestgehend dem Pfad ihrer Vorgängerin.
common_voice_de_17332550.mp3	Der Link ist nicht in der Beschreibung.
common_voice_de_17332551.mp3	Pauline ist nicht in der Stimmung, Gefangene zu machen.
common_voice_de_19005768.mp3	Spielst du in einer Band?
common_voice_de_19005769.mp3	Die Wurzel oder mein Spaten, was ist stärker?
common_voice_de_19005770.mp3	Was nennen die Menschen am liebsten dumm? Das Gescheite, das sie nicht verstehen.
common_voice_de_19005771.mp3	Als zuverlässiges Sturmgewehr ist die Kalaschnikow bei Terroristen beliebt.
common_voice_de_19005772.mp3	Auf dieser Karte sind alle Sammelobjekte eingezeichnet.
common_voice_de_27668834.mp3	Während der Landung führte er vor Casablanca Seegefechte gegen französische Flotteneinheiten.
common_voice_de_27668836.mp3	Nur drei kurze Fragen, die Sie hoffentlich beantworten können.
common_voice_de_27668839.mp3	Mittlerweile entwickeln verschiedene Hersteller ähnliche Systeme wie SpaceX.
common_voice_de_27668841.mp3	Es wurde im Bodenseegebiet, im ganzen Westallgäu und im Bregenzer Wald verkauft.
common_voice_de_27668844.mp3	Unsere gegenseitigen Verflechtungen und unsere Interdependenz auf weltweiter Ebene nehmen ständig zu.
common_voice_de_20239105.mp3	Er ging als „Münzwurf von Rotterdam“ in die Geschichte ein.
common_voice_de_20239106.mp3	Eine "barmherzige" Person öffnet ihr Herz fremder Not und nimmt sich ihrer mildtätig an.
common_voice_de_20239107.mp3	Nach dem Krieg wurde er rehabilitiert.
common_voice_de_20239109.mp3	In seinen letzten Lebensjahren litt er unter der Alzheimer-Krankheit.
common_voice_de_20239111.mp3	Während ihrer Jugendzeit spielte sie auf Festen Gitarre und sang.
common_voice_de_27652870.mp3	Es dominieren rote Farbtöne.
common_voice_de_27652874.mp3	Er ist der größte Gleitschirm- und Drachenflieger-Verband der Welt.
common_voice_de_27652877.mp3	Darüber hinaus gibt es Busverbindungen nach Sinsheim und Heidelberg.
common_voice_de_27652882.mp3	Natürlich darf dies auch gratis geschehen, dann meist mit Verzicht auf Gewährleistung.
common_voice_de_27652886.mp3	Die Bewirtschaftung erfolgte durch wechselnde Pächter.
common_voice_de_25990244.mp3	Chippenham wurde bald schon von anderen Linien angefahren.
common_voice_de_25990245.mp3	Wie spricht man dieses Wort richtig aus?
common_voice_de_25990246.mp3	Der Slogan für diese Kampagne war "ein Mann, eine Stimme".
common_voice_de_25990247.mp3	Obwohl er dabei getroffen wurde, erreichte er den Panzer.
common_voice_de_25990249.mp3	Falls nicht: Lasst uns beten und schlafen gehen.
common_voice_de_30365770.mp3	Das Herz bildet Liverpool, Heimat des ersten kommerziellen Trockendocks im Vereinigten Königreich.
common_voice_de_30365771.mp3	In der spärlichen Literatur über die Wallanlage wird keine Vorburg erwähnt.
common_voice_de_30365772.mp3	Zwischendurch war Bill Ramsey der Gastgeber.
common_voice_de_30365773.mp3	Viele Gefangene überlebten die Überfahrten nicht und starben an Unterernährung, Austrocknung oder tropischen Krankheiten.
common_voice_de_30365774.mp3	Der Ursprung dieses Brauches ist bis heute nicht ganz geklärt.
common_voice_de_19361005.mp3	Die Insel ist heute touristisch geprägt.
common_voice_de_19361007.mp3	Es wurde beim Umbau stark auf den Denkmalschutz geachtet.
common_voice_de_19361009.mp3	Seit der Auflösung der Gemeinde ist es nicht mehr amtlich.
common_voice_de_19361010.mp3	Seine Stimme war hart, rau und seine Songs wirkten authentisch.
common_voice_de_19361012.mp3	Eine Berufung an die Universität Freiburg lehnte er ab.
common_voice_de_28384764.mp3	Auch ein Verfahren zur Reparatur im Orbit wurde entwickelt.
common_voice_de_28384765.mp3	Ob mit der kymrischen Black Annis Gemeinsames besteht, ist nicht restlos geklärt.
common_voice_de_28384767.mp3	Seine halbhohe Flanke erreichte Ohm, der den Ball per Kopf ins Tor beförderte.
common_voice_de_28384768.mp3	Im zweiten Teil ist die Einfügung des Begriffs "Denkmalpfleger" vorgesehen.
common_voice_de_28384769.mp3	Unter Stalin wurde die Stadt hauptsächlich zu einem Industriezentrum.
common_voice_de_39573631.mp3	Oppenheimer lebte als Kaufmann in Frankfurt am Main.
common_voice_de_39573632.mp3	Dieser wurde bald zum größten Schriftstellerverband im Deutschen Reich.
common_voice_de_39573633.mp3	Sie publizierte zu Fragen des Rassismus und zur Holocaustleugnung.
common_voice_de_39573636.mp3	Die folgende römische Zahl gibt die Ligenebene an.
common_voice_de_39573639.mp3	Krüger lebt in Wewelsfleth.
common_voice_de_25918646.mp3	Morgen wird es robust genug sein, dass du drauf stehen kannst.
common_voice_de_25918647.mp3	ein Mann liest spätabends auf der Couch ein Buch.
common_voice_de_25918648.mp3	Wenn der Spieler Recht hatte, gewann er Geld für dieses Rätsel.
common_voice_de_25918649.mp3	Er liegt auf dem Morey Abbey Military Cemetery, Mory, begraben.
common_voice_de_25918650.mp3	Das Shrine-Auditorium beherbergte eine Anzahl von Veranstaltungen, hauptsächlich zur Unterhaltung.
common_voice_de_39574497.mp3	Es wurde unter anderem in der Musikzeitschrift Rolling Stone besprochen.
common_voice_de_39574498.mp3	Inspekteur des Heeres Helmut Willmann.
